,place_id,type,lat,lng,name,type_id
215,ChIJ-3hqgZ9W8DURhFwU3A096vg,stadium,40.005024,116.322269,??ÓÞ?à¤ðëÏ¹?,St0001
216,ChIJ-3j32QxU8DURQbsIC4ScTNw,restaurant,39.9863177,116.3477726,û¿?Ê¨,Rx0106
217,ChIJ-3Klr-__8DURH-x42Q0xiKE,store,40.0534026,116.4050178,Qingxi Tangpingjia Drug Store,
218,ChIJ-3oJ2_pT8DURTmFdJvpOSAA,lodging,39.973922,116.334367,Home Inn,Lx0311
219,ChIJ-3SOS5JT8DURqVUg5VcHn2Q,restaurant,39.9664633,116.3527924,?××óÉ?,Rx0220
220,ChIJ-3uakNJN8DURembaiQoNCko,store,39.868906,116.33597,×Ýä«ßÂïÁ,
221,ChIJ-3zQJktR8DUR99kOnariu1Y,store,39.989098,116.304714,Hi-24 Convenience Store,Sx0400
222,ChIJ-4_fMkZN8DURqwB4f_0fH-8,store,39.871679,116.406738,Beijing Fuyao Automotive Glass S. 2nd Ring Road Branch,Sx0679
223,ChIJ-4DcFVVR8DURA1pNXONPYeA,store,39.984142,116.323134,Kuxuan Stationery Shop,
224,ChIJ-4HGXS5S8DURXQqtLs-2EUY,restaurant,39.938327,116.334239,Ù«ÞÂÒþ??,Rx0059
225,ChIJ-4IC2Uqt8TURzBQDyL-oqkw,restaurant,39.901992,116.420348,ÏÖÓì××ñÐÊ«,
226,ChIJ-4in0FVR8DUR3geYL4wT7sA,store,39.981086,116.322729,óôÚÅõ½,Sx1478
227,ChIJ-4L-w_xT8DURLupZVykuPBc,restaurant,39.975347,116.328989,Û®?óÉ?,Rx0510
228,ChIJ-4OX631R8DURLLBACfESfgQ,"store,bakery,restaurant",39.9699762,116.3184432,ìÑÓÞÎÛÔ²?ïÁ,Sx0302
229,ChIJ-4VXkCtP8DURwpN-g-BiQQY,restaurant,39.846753,116.276716,5 Material Supply Station 5 Restaurant,
230,ChIJ-52jRo2q8TURT5m6G3bYmzg,park,40.0099014,116.4555338,Wanghu Park,
231,ChIJ-5d5sDBT8DUR3mRHjOrMIy4,lodging,39.939509,116.408305,Beijing Dreams Travel hostel,Lx0239
232,ChIJ-5EWFTVS8DUR2d1vWNsNPtg,restaurant,39.940018,116.346977,ÝÁÌÈã¼à¤àò?î÷?ÖØ?î»Ú¸ãÝè©,Rx0307
233,ChIJ-5EWFTVS8DURsWJp1nKzm3o,restaurant,39.940018,116.346977,ÝÁÌÈã¼à¤àò?î÷?ÖØ?î»Ú¸ãÝè©,Rx2628
234,ChIJ-5EZfVFa8DURPoaFY4pQpPE,restaurant,39.98631,116.18926,???óÉ?,Rx1730
235,ChIJ-6M24xWs8TUR3gbPuiYzyHY,restaurant,39.92468,116.49584,?Û©?××?åÏë¿,Rx2230
236,ChIJ-6pGg5xW8DURqH-lsuhGDF0,restaurant,40.013223,116.31934,?ö©ê¹?ë¿,Rx1124
237,ChIJ-6qqqk1R8DURKOpT-3Y-eYQ,store,39.986192,116.310184,øµ××ßÂïÁ,Sx0298
238,ChIJ-784wJlT8DURAHd7GhotIG0,store,39.960395,116.361721,?ÎÃÛÕ?,Sx0429
239,ChIJ-7EBNz1T8DURicjID2nvuSg,lodging,39.9390285,116.3974543,Loft in Siheyuan,Lx0406
240,ChIJ-7FwRr5S8DURgsxPY0O_MWI,restaurant,39.906693,116.397601,ÝÁÌÈ?àòô¸?óÉ?,Rx2552
241,ChIJ-7HkIShV8DURrkaJuH40TEI,store,40.003092,116.409088,Jinxiang Drug Store,Sx2220
242,ChIJ-7phuJWs8TURaFc9QtX12Dk,restaurant,39.940042,116.445032,??ñÐ?,Rx0977
243,ChIJ-7T_U3VT8DURLpYmkj68FoM,university,39.954535,116.372572,Beijing Modern Management College,Ux0292
244,ChIJ-7t-rHRU8DUR5efc3RNrYvI,library,39.983606,116.348778,Beihang University Library,Xx0008
245,ChIJ-7vUj_1T8DURnFUlZILxeaw,restaurant,39.978379,116.325663,?Ôç?ñé?õ½ïÁ,Rx0079
246,ChIJ-8-D8TYO8TURSS7rA6U0mKA,beauty_salon,40.115039,116.663098,Xinhuage Beauty & Hairdressing,Bs0338
247,ChIJ-8sCIt5T8DURDNn1Ge_YTSE,beauty_salon,39.9645042,116.3293224,Yishengtang,Bs0048
248,ChIJ-9-56U__8DURRQ_hHY2W4-s,store,40.0693399,116.3353409,Xi'er Fule Supermarket,
249,ChIJ-9AZFdVR8DUR0h8uB78AZIA,lodging,39.920729,116.279324,7ô¸??ñÐïÁ,
250,ChIJ-9IPCrFS8DURTN3je4bU04U,restaurant,39.8992004,116.4116418,Ñõ?ËÜ,Rx2457
251,ChIJ-9KJcadT8DURHVbIp9W98Lg,store,39.9479066,116.3710666,361¡Æ,Sx2050
252,ChIJ-9NfPJtS8DUR2tSqmXYruMU,transit_station,39.900192,116.385557,ûúøÁ??,Tx0004
253,ChIJ-9pH48I18DURF9QPR4RZuLU,store,39.729982,116.338917,ÝÁÌÈÔÒìÒÓÑ,Sx1329
254,ChIJ-9Qj1yr28DUR5HGGnkI9vnI,park,40.1001943,116.1843145,Green Lake Nat'l. City Wetland Park,
255,ChIJ-9Sj0lqq8TUR1ZhAk4iecUg,store,39.997162,116.478318,7-ELEVEn,Sx0791
256,ChIJ-a5vtUFR8DURkm2tNRNZVAk,restaurant,39.972082,116.304408,ÝÁÌÈá³ÙÊè©ñÐÊ«,Rx1396
257,ChIJ-aeuklKr8TURuQ2fVakYyS0,university,39.969797,116.421576,Beijing University of Chemical Technology £¨South Gate£©,Ux0225
258,ChIJ-aGS1mZO8DUR1-C5yoDsPJA,transit_station,39.880128,116.304511,×¿×ì??Ô²ó×,Tx0160
259,ChIJ-ap4Kz5S8DURLAX4lKzOp0Y,beauty_salon,39.922808,116.345423,Ka'ershi Beauty & Hairdressing,Bs0085
260,ChIJ-bM4PKqy8TURVAvaympDpYQ,restaurant,39.882709,116.424273,ÝÁÌÈã¼ãç?ñÐÊ«,
261,ChIJ-bOxdjVR8DURNzvY-4pLlQo,restaurant,39.988876,116.300273,ÔÒê¹ìÑñÐÊ«,Rx2320
262,ChIJ-bUDldRU8DURALV3BVb_E4Y,restaurant,39.996907,116.417742,ú¾?Û©,Rx1921
263,ChIJ-bvNuWlR8DURCas8coiWqIs,store,39.968267,116.309392,í¹ÑÑøÁËÀßÂïÁ,Sx0314
264,ChIJ-c6YJVCq8TURrmKtGSv2vuk,lodging,39.993734,116.47787,Pai Hotel Beijing Wangjing,Lx0518
265,ChIJ-cbqnn9R8DURBgArwmKvlg4,restaurant,39.951892,116.3174143,öÒóôéöÑõ,Rx0915
266,ChIJ-cHwmtdV8DURbLydUmIDlyc,store,40.031549,116.327289,ñé?ÜØ××óôøù÷áñ¼ó×,
267,ChIJ-chYvhpU8DURnfZzoj6VQeQ,restaurant,39.99199,116.32947,ÓÞÞÌô¹??óø?,Rx0253
268,ChIJ-cmpw3VU8DURuCjyy1A7fIg,restaurant,39.97806,116.34766,ñ²?í­Íú?,Rx2662
269,ChIJ-coAGXSy8TURnJl0gCdW59s,restaurant,39.86552,116.484845,ñ«ãÝ?Û®,Rx2019
270,ChIJ-czkcrJb8DURmlpIXqQ8EKI,store,39.992192,116.178914,Xiangshan Park Store,Sx1514
271,ChIJ-cZoxs1Q8DURFkrX_rN76FU,tourist_attraction,39.996032,116.263814,Ìé??à´Ýø,Ta0006
272,ChIJ-de3GSFT8DURr-Jli8QcIjg,lodging,39.9311932,116.3999977,Beijing Hebei Guest Hotel,Lx0528
273,ChIJ-dJCzpdT8DURTBuJmfaaKM0,university,39.958521,116.357885,ÝÁÌÈ??ÓÞ???Ðü?ñéãý,Ux0025
274,ChIJ-ecsYgNG8DURIDqlp9v2kgg,restaurant,39.847871,116.224734,ÝÁÌÈã¼?÷×??í­ãæÐü???ÍëÞÉÍ¯???,Rx0499
275,ChIJ-edSyFRR8DURqTdcFEQP5AU,restaurant,39.9854742,116.3299889,ßÏ??ñÐ?,
276,ChIJ-eee1c-s8TURoJXc8MW3tv4,store,39.93106,116.428443,Beijing Junqu Beijing Drugs Equipment Supply Station,Sx2334
277,ChIJ-emqvJtW8DUR_-HY1-KiJZg,restaurant,40.012598,116.317203,á³÷ÏÔçÚ¸ãÝ,
278,ChIJ-esBVW-s8TURj4F8-YLgdu8,restaurant,39.933217,116.478578,?ßä?ï£??ïÁ,Rx2241
279,ChIJ-eT90bdT8DURojsYA6feP5c,beauty_salon,39.948253,116.349293,ñ¥Ôõ??Ú¸é»,
280,ChIJ-evkFcxU8DURFsgoskkWdjg,"store,home_goods_store",39.988165,116.414575,Yundian,Sx1488
281,ChIJ-f95-w-t8TUR2QvSsuffYn4,beauty_salon,39.904689,116.455453,Fenge Profession Hairdressing Chamber,Bs0379
282,ChIJ-fDGzUVR8DURSfUmrM9N4lQ,store,39.977361,116.308094,Ðáà»??Ðï,Sx1838
283,ChIJ-fdJFolT8DURAzUFODIOogU,bar,39.973794,116.356469,??ñÐ?,Qx0040
284,ChIJ-fHe5f5T8DURsKlYSFrQndU,restaurant,39.981079,116.3289844,Jinzhuang Northeast Dumplings,Rx2202
285,ChIJ-ficrHut8TURq0C0TQuW0Uw,store,39.882911,116.458129,Clvb Cafe,Sx1272
286,ChIJ-fxhh_es8TUR_-VILCfCn_Y,restaurant,39.922261,116.464129,ÕÙ?Ìý×ùÚ·ÝÏ,Rx2700
287,ChIJ-fxigwNO8DURIxSuR1qt8fc,restaurant,39.906117,116.316446,Funiu Mountain Sichuan Cuisine Home Cooking Daxian Dumplings £¨East Gate£©,Rx1072
288,ChIJ-QEIV-Jg8TURPKtqvpGD0qY,shopping_mall,40.1354074,117.1115828,Heming Yuan Business and Trade Center,
289,ChIJ-QHe0IhR8DURdKj2jdSjbiQ,store,39.936376,116.319615,??àä??,
290,ChIJ-QqhxVRN8DURYxElNhMcWp8,lodging,39.882352,116.418547,????,Lx0115
291,ChIJ-QTSxslW8DURN2inmdjtJFA,restaurant,39.9961998,116.2900554,ÚÏ?Òþ??,Rx1370
292,ChIJ-RL8GelE8DURpSwQS6fvxm8,store,39.924002,116.167719,?÷Á?÷Ã,Sx1839
293,ChIJ-RMlauhR8DUR8qvENKYBjUA,store,39.924334,116.303133,ñé??ëÀóôøù,Sx1018
294,ChIJ-RMQ-mSs8TURqj9EAdJG6nE,spa,39.9384243,116.4718424,Jourdeness,Sp0004
295,ChIJ-Rr0k2xR8DURDBLiZfqzDWw,lodging,39.96598,116.302777,Home Inn,Lx0061
296,ChIJ-Rr0k2xR8DURoLefNmzwruw,lodging,39.9653897,116.3031914,7ô¸??ñÐïÁ,Lx0062
297,ChIJ-S5glLH48DURfFspXIe5LMc,store,40.074176,116.31785,?ìéêªÒþíä?àò?ÝÂïÁ,Sx2205
298,ChIJ-SkC9uYF8TUR4hpllpMRSAE,transit_station,40.080494,116.588608,âÏÔ´Ïõ?T1,
299,ChIJ-St3A2Sr8TURCKj9MnkiQGM,restaurant,39.9598895,116.4492188,Nadu Spicy-hot Hotpot,Rx0816
300,ChIJ-SWOJT1S8DURTq72Z9cWGaQ,hair_care,39.926446,116.337534,Mina Image,Hc0001
301,ChIJ-SxY7ZxW8DURAVrjtggvDD4,transit_station,40.012989,116.320564,ø¢Ê«ÖØ,Tx0026
302,ChIJ-SZ9vn1N8DURkYF8qI1pfdA,restaurant,39.893612,116.37984,Fengkuang Kaochi,Rx2260
303,ChIJ-SZSjdRR8DURbv1BfwuBOQc,stadium,39.922903,116.27996,Youth Sports Club,St0055
304,ChIJ-T1aLeCs8TURy-mfLCKJerk,"store,restaurant",39.917725,116.445893,??ýñ,Sx1604
305,ChIJ-T1DRHdU8DURPpdc2n5qJiQ,lodging,39.9805955,116.359372,Beijing Yuanbei Hotel,Lx0109
306,ChIJ-TJtMvhO8DURaFRGahWVrQM,store,39.876588,116.288659,Hongliji Standard Element Complete Collection,Sx1409
307,ChIJ-TstBuyu8TUR2GhNhr0-7ZA,"store,clothing_store",39.9075667,116.5425234,àø÷éÐº,
308,ChIJ-TxCCNVU8DURtBB_iHZmRgA,store,39.9991679,116.4165388,Jinri New Concept Car Rental,Sx1688
309,ChIJ-UaoUvhg8TURWNOBVu_e19s,store,40.1381912,117.1236996,Dahongying Sanitary Ware,Sx1286
310,ChIJ-UcOUE9R8DURMJhUy_gdzeI,restaurant,39.9800197,116.3080426,ÝÁÌÈðÍË°õð?á¶,Rx0939
311,ChIJ-UKSulhR8DURTZIPdHm-Bp8,restaurant,39.9715004,116.3240738,ÖÕ?ìé?,
312,ChIJ-UldSStX8DURnpwKkGxBRPE,store,39.997968,116.272997,à¤Îú?,Sx0656
313,ChIJ-UmyQQxR8DURM9iVw96dvvM,restaurant,39.95955,116.2971,äõÚ·Òý,Rx0361
314,ChIJ-V6qIVZR8DURAY3BNhV7R6A,store,39.978909,116.3247696,Luotuo £¨China£© Franchise Store,
315,ChIJ-VFsYchP8DURoIcVKyp0SH0,restaurant,39.905441,116.267082,Zanjia Mama Cai,
316,ChIJ-VjSyhas8TURfANRDLU_3T4,beauty_salon,39.9283546,116.4976285,Jingshen Woman Profession Hair Perming And Dyeing,Bs0288
317,ChIJ-VSv58VV8DURVUWjG5X0qrA,store,40.029751,116.342078,öáÖ¯Ê¢??õ±ã¼NO.113,Sx0969
318,ChIJ-VYgmQCn8TUR1BB03RGkeWQ,transit_station,39.945526,116.655785,ö¨ÜØ?á³?,Tx0093
319,ChIJ-W8C19xV8DURnt4B46fc2KE,restaurant,40.037102,116.336195,??ÕÃØü,Rx2358
320,ChIJ-Wcaaamt8TUR0tp149OtYGU,restaurant,39.905483,116.470778,Rihe Meilu,Rx2732
321,ChIJ-wDH6l5T8DURP96YRzgIHRs,store,39.96311,116.400106,?ëòîðèâ?ýÌ?Ü×?,Sx2200
322,ChIJ-WFaDZtH8TURRJyRn33zsGw,restaurant,40.366884,116.810812,Geyinghua Snack Bar,
323,ChIJ-WMxaFpH8DUReJv2zmiq6fI,store,39.803851,116.149175,Feige Bicycle,Sx1073
324,ChIJ-wNMlwhT8DURAw0Hg-xmD6I,university,39.944405,116.376251,The 4th Clinical Medical College of Peking University,Ux0047
325,ChIJ-wQ0D8xU8DURbJQhIeOK0MI,restaurant,39.987602,116.414277,ÝÁÌÈ?Íý?óÉ?ó¢??Íý?í²?èÝ,
326,ChIJ-WQGjwdT8DURG10w7uLPysw,"store,shoe_store",39.942836,116.3726,Rose-Weapon,Sx1597
327,ChIJ-x5_GCxS8DURuVuIjnCbaCs,travel_agency,39.940558,116.332313,Qi'eguan Ticket Office,Tg0060
328,ChIJ-x5vJnW08TURHc3DOjIoyHg,restaurant,39.789312,116.489333,Kuaikuailao Fashion Hot Pot,Rx1820
329,ChIJ-X9SnghO8DURlG4mVFONU5A,restaurant,39.9025307,116.3150209,îïìé?,Rx1855
330,ChIJ-Xaj4bxT8DURu4B1CQQMV00,restaurant,39.955112,116.358632,Traditional Anhui Beef Noodle,Rx0528
331,ChIJ-XItNgyy8TURo0ZkybWlTDY,restaurant,39.8601776,116.4945159,Haolai Restaurant,Rx2911
332,ChIJ-xmBdk9T8DURs64guWRtC1o,store,39.9524258,116.4086003,Zhongfu Telecommunication,Sx0393
333,ChIJ-xSrHVZR8DUR2M4bNYnhafQ,store,39.979486,116.324766,åÙà¹ÓÑÝÁÌÈÐý?ïÁ,Sx2182
334,ChIJ-XuULmNS8DURhkBpBN9IAbM,restaurant,39.907624,116.368737,ÝÁÌÈã¼?ô¸?ãÝÍëÞÉ?Îýáó×âÝ»,Rx2149
335,ChIJ-XxqiXZU8DURL4FQ3g8BowI,"store,restaurant",39.980161,116.35549,Ï¢Ï¢?ÎåÐºÕôíÂÛ©?êÂÖØïÁ,Sx1535
336,ChIJ-y2e1Was8TURlceTwZPdcSc,lodging,39.9333142,116.4713699,Pod Inn,
337,ChIJ-yFr8Y5W8DURVmWHO45jhnQ,restaurant,40.020328,116.309163,Shanxi Characteristic Noodle Restaurant,Rx2243
338,ChIJ-YGiEFhR8DURr43u2n6RyEE,store,39.9750769,116.3239266,And Junrunyu Food,Sx2015
339,ChIJ-yH615Sr8TURMlqAi1v39aw,store,39.961484,116.489485,????ïÁ,Sx2088
340,ChIJ-YjmsqSs8TURGk7xEfN3FsA,store,39.94834,116.436206,ô»ñéô»??ñéãý,
341,ChIJ-yLpVERR8DURaDTsCvHFsH4,restaurant,39.9765672,116.3099346,Haikai Restaurant,Rx1289
342,ChIJ-ymI61tU8DURrA-H00ln04A,store,40.000045,116.365033,ÝÁÌÈ÷éÞÍÑ©?ðÕ?ì£×ìíä??Ý»,Sx1384
343,ChIJ-ypIW3hU8DURNU-TF2kOajM,university,39.977377,116.362615,?ËìÍïïï?ÛÆ?Ðñò¢,Ux0252
344,ChIJ-Z4rKftT8DURLNZ60andIN4,store,39.973779,116.333443,ÛÝ??ØïøÁËÀõ±ã¼,Sx0514
345,ChIJ-Z5jcckB8TURT05u7GFq0aM,"bar,night_club",40.0773628,116.4396311,No.5 Karaoke Music Square,
346,ChIJ-z7mBnFS8DURe0wuk3ROvIs,"restaurant,travel_agency",39.907559,116.356936,ãæ?Õéú¼Þä,Rx2851
347,ChIJ-ZeHqqFW8DUR8c91vjMva6k,university,40.002537,116.321813,??ÓÞ???ùêíÂ?Îß×µ?,Ux0055
348,ChIJ-zhwLDmt8TURutQ7EoodPEU,restaurant,39.902928,116.436855,?óø??óÉ?,
349,ChIJ-ZIHL3Ct8TUR_Mc71Vnh_iw,restaurant,39.888007,116.455347,ÖÕ?Øü?,Rx1440
350,ChIJ-zjnpOBU8DURakLHYsHYQJ8,transit_station,40.002132,116.395142,?×ìÑõÏ¢,
351,ChIJ-zMDiWGs8TURHeY2CjCtMx4,restaurant,39.93534,116.46861,?ÌØùûãÒÒþóÉ?,Rx0987
352,ChIJ-zQgKBpT8DURB2pmQWrD7jw,restaurant,39.938551,116.389869,?ØÞÜèÒþ??,Rx1715
353,ChIJ-Zx8Ns1U8DURAhGbYQ4WMEY,restaurant,39.989422,116.418983,ÝÁÌÈ?ô¸?óÉ?êóùÚÍëÞÉ,
354,ChIJ-ZXY60lS8DUR4qJXQ7Ircc4,restaurant,39.9348686,116.3497713,Haizhong Zhou Seafood Restaurant,Rx0140
355,ChIJ0_16j55S8DURYS0pb9E8fNo,store,39.895138,116.3906366,Beijing Xuanwu Longyuan Hardware Shop,Sx0201
356,ChIJ0_CfvqYI8TURMmcS55ra8Tg,transit_station,40.053986,116.612953,âÏÔ´Ïõ?(3?ùþó×?),Tx0157
357,ChIJ0_ciDQNF8DURIxVSJ1wbmac,"store,clothing_store",39.911011,116.187553,äÌÓÎ?ëÀ,Sx1202
358,ChIJ0_R8qNxT8DURU2kKJGdkqQE,store,39.9584759,116.3360302,Ip Zone,Sx1976
359,ChIJ0_x2E_BT8DURaYkW-Orggag,university,39.973342,116.3378,???ïï?ëÀÝÁÌÈÓÞ?ÞÑ??ñéãý£¨òÁ?£©VIP,Ux0123
360,ChIJ0-93qTJT8DUR6zymUKMaWIs,restaurant,39.9334867,116.41897,Ping'an Restaurant,Rx2148
361,ChIJ0-tCZC5S8DURR_Ei7UsunKA,restaurant,39.9389,116.334699,ä¹?Ê¨?ßæ??,Rx0317
362,ChIJ0-ToZfFT8DURtZF9WSzJW6g,lodging,39.974507,116.341995,??ôýÓâá¶,Lx0521
363,ChIJ0-XBBKJU8DURS3Crn_Jg6y4,"beauty_salon,restaurant",39.972726,116.396429,????Ú¸é»??,Bs0325
364,ChIJ004p1AhN8DURhmYTY2buC7U,restaurant,39.868944,116.377727,ÝÁÌÈÊ«??óÉ?,Rx1768
365,ChIJ00bWX6xU8DURFhwI_Jvm1RI,travel_agency,39.9687761,116.4162826,"Beijing CAISSA International Travel Service Co.,Ltd.",Tg0013
366,ChIJ00lhSJlS8DUR8dfZ36r-33I,beauty_salon,39.897525,116.391191,èÝ?øµÚÅ×â?,Bs0195
367,ChIJ01_gg2BR8DURTu7C1Zg7AQE,restaurant,39.966421,116.321613,ûúùêÍÛ,Rx2301
368,ChIJ016OvZBW8DURW_9tWsOV6AE,tourist_attraction,40.013206,116.312152,?â©Ûö,Ta0019
369,ChIJ01ASqR-R8DURBTW-Mw3WQTU,store,40.371788,115.902211,Ù¥ûúÓÑÛÝãáÑÎßÔÓÞ?Û®??ïÁ,Sx0811
370,ChIJ01i22Xqt8TURNklITJlqcPs,restaurant,39.883799,116.455637,ÎùÎù?,Rx0058
371,ChIJ01JQTJOs8TURmOUHsfThhkI,store,39.9350853,116.4493585,Starbucks Coffee,Sx2188
372,ChIJ01MHAEqq8TURlASYVT7jbeU,restaurant,39.98655,116.48412,ÙÊ?ÜèñÐ?ë¿ÍúïÁ,
373,ChIJ02gVCUqq8TURVxJTd3U3tLo,museum,39.986367,116.490631,Xiansheng Gallery,Mx0024
374,ChIJ02KVlzhR8DURWbSABRbzqPI,restaurant,39.974592,116.297482,?Ø²×³ñÐ?,Rx1130
375,ChIJ02QuW1Wq8TURADcajZtKfBw,"store,clothing_store",39.98926,116.467309,Rose Multiflora,Sx2502
376,ChIJ02WliiNR8DURCH9NHTPYCe0,restaurant,39.980284,116.285138,ßÏóø?,Rx2253
377,ChIJ02yEQPys8TUR3lawrBgh4vo,restaurant,39.91731,116.459195,Yaochi Pond,
378,ChIJ0309cUxN8DURt3lYSjhWgGs,restaurant,39.87226,116.41546,ùë???íä,Rx1336
379,ChIJ0351QXdT8DURb_0jvpv1luo,restaurant,39.9617777,116.3767805,Beijing Shijuyuan Snack Bar,Rx2720
380,ChIJ03GfG86s8TUR6k6VbsoJhgg,store,39.93191,116.426227,??ûãØ«Õ¸ü£ßæ,Sx0186
381,ChIJ03KgJxhT8DUREB7f95nv3Zk,restaurant,39.939392,116.393743,??óø?,Rx2593
382,ChIJ03mm77JU8DURaQYe7VULZ_s,store,39.973701,116.417339,ÛÁ??,Sx0274
383,ChIJ03smlpRT8DURf1CBLh-Nm8A,store,39.963715,116.350057,ÝÁÌÈã¼ú­ïã??Ù¥??Ý»,Sx0347
384,ChIJ044Em71T8DURE16LpHse_fI,travel_agency,39.9574439,116.3569121,CSTS,Tg0018
385,ChIJ04bRw8VS8DUR93Yh1EMNZtk,lodging,39.913494,116.405812,ÞªÛí??,Lx0540
386,ChIJ04fgS1FR8DURi7JogEsTZgA,store,39.9807861,116.3186833,Üðñýáµ,Sx1981
387,ChIJ04nGlzhM8DURb-KnAaeKZZU,transit_station,39.851318,116.347694,è¬ô»??,Tx0108
388,ChIJ04otcR5X8DURaQ8MqTv9aK4,restaurant,40.020589,116.275723,Ùë?á³ýÞðÄïÃ,
389,ChIJ04TVrlxT8DURvthJbqEJHJE,store,39.957232,116.401301,NISSAN,
390,ChIJ04vVEsdS8DUR5wzxUQrvCqo,restaurant,39.909515,116.403714,ÝÁÌÈ?××ÕÇ??öáóÉêóùÚÍëÞÉ,Rx2847
391,ChIJ057ERwFF8DURDbDVk3mnKqo,restaurant,39.9130172,116.3081307,ìÒ??ÝÁíäÊ³êÂ,Rx1941
392,ChIJ05CzLTVR8DURBgkUIAa3HMQ,transit_station,39.991119,116.298943,ú­ïãÍë?,Tx0201
393,ChIJ05qZtlWs8TUR4nYTsjqznbA,restaurant,39.914839,116.469142,àòã¼á³êÂ,
394,ChIJ05udfJ5S8DURt3VwT-TZeQk,restaurant,39.894465,116.390492,Xidan Hotel,Rx0881
395,ChIJ05xiE7H48DURut5XzyThAjg,restaurant,40.076217,116.317434,ä¹?Ê«,Rx2216
396,ChIJ06BZOC5S8DURdLchT6NzWg0,restaurant,39.937653,116.335078,ñì?á³ýÞ,Rx1620
397,ChIJ06eZ0sb48DURxQrjmXDyheY,university,40.08791,116.307338,North China Electric Power University Teachers and Staff Home,Ux0254
398,ChIJ06flstlU8DUR-fORo6XeE2s,restaurant,39.997956,116.411954,?úÅ?,
399,ChIJ06IM_2dR8DURBhHQvTJVXQU,university,39.968627,116.313343,"Public Teaching Building 3, Renmin University of China",Ux0248
400,ChIJ06JE4eRT8DURd8P9viUTAFI,restaurant,39.9718762,116.3335037,Xinyuxinyu Snack Bar,Rx0656
401,ChIJ06O5qXFR8DURn5NiUGiV6VY,restaurant,39.95767,116.309687,èÚ???îð???ë¿Û©,Rx0295
402,ChIJ06qpmhdS8DUR1L3wD4IaG9w,store,39.922683,116.337694,Coolbaby Pet Shop,Sx0135
403,ChIJ07f_eNf18DURMblVD3sN0PQ,university,40.137305,116.132811,ÝÁÌÈìÑÙþÓÞ??Û©Îè?,Ux0051
404,ChIJ07FQ-fys8TURJ3Q1cqvGvto,store,39.91691,116.45738,??äÑ?ïñù¡Ðý?ïÁ,Sx2346
405,ChIJ07HG7yNR8DURKcJvmB5brvs,restaurant,39.979822,116.284469,??ÍýóÉ?,
406,ChIJ07TtWg2t8TURzOUwmyrc8UM,restaurant,39.896347,116.455408,çéÚ«?,Rx1448
407,ChIJ082FLn6s8TURdgvSmgfkL4Q,restaurant,39.9474476,116.467293,Sufeng Italy Restaurant,Rx2051
408,ChIJ083ExapN8DURP1HKUpBmTjQ,beauty_salon,39.8594337,116.3704499,Lisi Hairdressing,
409,ChIJ085UeTm-8DURHogj7WS5AaQ,beauty_salon,40.464991,115.979085,?ô¸â³??Ú¸é»??Ïõ?æÅ?ÝÂïÁ,
410,ChIJ08a2Dmys8TURkYxtktImH6c,store,39.9318962,116.4854926,April Gourmet,Sx1712
411,ChIJ08rEfwlU8DURj-O6ANAO_Rc,store,39.9831643,116.3426093,Chaohuirun Food Shop,Sx1040
412,ChIJ08vIFQet8TURiv6YrKdsFrw,restaurant,39.906362,116.464814,Yuxiang Home Sichuan Restaurant,Rx0193
413,ChIJ096c_hmt8TURLsGd5GQxG-Q,lodging,39.907112,116.448539,Cathay Hotel,Lx0536
414,ChIJ09grWqdW8DUR8HsB1E6beQQ,store,39.9987567,116.3241091,Tsinghua Lanyuan Cosmetic Shop,Sx0285
415,ChIJ09IFm6BW8DURiPSc4udYFN0,university,40.001557,116.325246,"Department of Building Technology & Science, School of Architecture, Tsinghua University",
416,ChIJ09mzspNU8DURjuV7eeVxhZI,restaurant,39.985971,116.386951,øÖëýß£òÒûý?,Rx1841
417,ChIJ09p4MEut8TURHioW6aR84a4,store,39.901171,116.420118,çéÑÑÍïÎý,Sx0441
418,ChIJ0a-rN3lR8DURDiLDAaXtguI,restaurant,39.953655,116.318134,Ø«Õ¸úÅ?,Rx0243
419,ChIJ0a5RyTT_8DURKW06KMTVlJI,stadium,40.083875,116.325349,Youti Child Sports Club,St0040
420,ChIJ0adsdf__8DURO93khrpGhPU,restaurant,40.04032,116.416349,ÑÎå¯Ê«,Rx0580
421,ChIJ0afGwxxU8DURsGQDlw6IG9M,store,39.994586,116.328933,õ±ã¼?õ±ã¼,Sx0176
422,ChIJ0aliyY9R8DUR3t6JXbq2Xg4,"store,home_goods_store",39.937576,116.314379,GREE,Sx1703
423,ChIJ0aTWnA6t8TURKL2DcEWbviM,restaurant,39.899855,116.45851,Noodles Rice,Rx2883
424,ChIJ0b9__UlS8DUR8hnc7AHKSvk,store,39.935681,116.348566,??Ê«?Ü×?,Sx1207
425,ChIJ0bVFcixN8DURBckFB7TGIa0,restaurant,39.85572,116.414564,êÎú­?õ½,Rx0583
426,ChIJ0c4iUHNU8DURQOQDQqPQE8E,restaurant,39.9820996,116.3441142,Maijili Bakery,Rx0466
427,ChIJ0c6CexRO8DURsAgZGRMAiME,hair_care,39.896348,116.306685,Hairology Herbal Health,Hc0090
428,ChIJ0cd_nmNN8DUR6vwDk-6y--0,restaurant,39.889286,116.387241,?í­?,Rx1328
429,ChIJ0cmVmEqq8TURv7pQxKR-4kY,"lodging,restaurant",39.9842296,116.4898454,Yi House,
