Unnamed: 0,Unnamed: 0.1,id,sequence,time,user_id,time_min,min,places,seq_list,user_duration_mean,user_duration_std,diff_mean,trimmed,trimmed_cnt,durations
1206,1206,20090714235210,Tx0108--------Ts0002-----Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120------Rx0052Rx0052-Sx1121Sx1121Sx1121Sx1121-Rx1324Rx1324Rx1324--Rx1325Rx1325Rx1325Rx1325---Bs0172Bs0172Bs0172Bs0172--Sx1122Sx1122-Sx1120---Lx0254Lx0254Lx0254Lx0254Lx0254Lx0254Lx0254Lx0254Lx0254Lx0254---------,5:08:00,37,0 days 05:08:00,308,"['Tx0108', 'Ts0002', 'Sx1120', 'Rx0052', 'Sx1121', 'Rx1324', 'Rx1325', 'Bs0172', 'Sx1122', 'Lx0254']","['Tx0108', 'Ts0002', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Rx0052', 'Rx0052', 'Sx1121', 'Sx1121', 'Sx1121', 'Sx1121', 'Rx1324', 'Rx1324', 'Rx1324', 'Rx1325', 'Rx1325', 'Rx1325', 'Rx1325', 'Bs0172', 'Bs0172', 'Bs0172', 'Bs0172', 'Sx1122', 'Sx1122', 'Sx1120', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254', 'Lx0254']",318.83870967741933,179.4473175752322,-10.838709677419333,"['Tx0108', 'Ts0002', 'Sx1120', 'Rx0052', 'Sx1121', 'Rx1324', 'Rx1325', 'Bs0172', 'Sx1122', 'Sx1120', 'Lx0254']",11,"[1, 1, 14, 2, 4, 3, 4, 4, 2, 1, 10]"
1207,1207,20090715082722,----Sx1117Sx1117Sx1117Sx1117-Sx1123Sx1123--Sx1124Sx1124Sx1124Sx1124--Sx1125-Rx1323Rx1323Rx1323Rx1323-Sx1119Sx1119-Rx1326Rx1326-----Sm0030Sm0030----Sx1126--Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327--------,4:29:00,37,0 days 04:29:00,269,"['Sx1117', 'Sx1123', 'Sx1124', 'Sx1125', 'Rx1323', 'Sx1119', 'Rx1326', 'Sm0030', 'Sx1126', 'Rx1327']","['Sx1117', 'Sx1117', 'Sx1117', 'Sx1117', 'Sx1123', 'Sx1123', 'Sx1124', 'Sx1124', 'Sx1124', 'Sx1124', 'Sx1125', 'Rx1323', 'Rx1323', 'Rx1323', 'Rx1323', 'Sx1119', 'Sx1119', 'Rx1326', 'Rx1326', 'Sm0030', 'Sm0030', 'Sx1126', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327']",318.83870967741933,179.4473175752322,-49.83870967741933,"['Sx1117', 'Sx1123', 'Sx1124', 'Sx1125', 'Rx1323', 'Sx1119', 'Rx1326', 'Sm0030', 'Sx1126', 'Rx1327']",10,"[4, 2, 4, 1, 4, 2, 2, 2, 1, 11]"
1208,1208,20090715235505,-Sx1127Sx1127-----Sm0030-Sx1128Sx1128------Rx1328Rx1328Rx1328Rx1328Rx1328------Rx1329Rx1329Rx1329Rx1329Rx1329Rx1329Rx1329Rx1329Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330Rx1330----Sx1129Sx1129Sx1129-Rx1330Rx1330--Sx1130Sx1130Sx1130--Lx0255Lx0255Lx0255Lx0255----------,5:35:00,37,0 days 05:35:00,335,"['Sx1127', 'Sm0030', 'Sx1128', 'Rx1328', 'Rx1329', 'Rx1330', 'Sx1129', 'Sx1130', 'Lx0255']","['Sx1127', 'Sx1127', 'Sm0030', 'Sx1128', 'Sx1128', 'Rx1328', 'Rx1328', 'Rx1328', 'Rx1328', 'Rx1328', 'Rx1329', 'Rx1329', 'Rx1329', 'Rx1329', 'Rx1329', 'Rx1329', 'Rx1329', 'Rx1329', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Rx1330', 'Sx1129', 'Sx1129', 'Sx1129', 'Rx1330', 'Rx1330', 'Sx1130', 'Sx1130', 'Sx1130', 'Lx0255', 'Lx0255', 'Lx0255', 'Lx0255']",318.83870967741933,179.4473175752322,16.16129032258067,"['Sx1127', 'Sm0030', 'Sx1128', 'Rx1328', 'Rx1329', 'Rx1330', 'Sx1129', 'Rx1330', 'Sx1130', 'Lx0255']",10,"[2, 1, 2, 5, 8, 32, 3, 2, 3, 4]"
1209,1209,20090716090746,-Tx0108-Rx0572--Rx1326---Rx1327----,0:55:00,37,0 days 00:55:00,55,"['Tx0108', 'Rx0572', 'Rx1326', 'Rx1327']","['Tx0108', 'Rx0572', 'Rx1326', 'Rx1327']",318.83870967741933,179.4473175752322,-263.83870967741933,"['Tx0108', 'Rx0572', 'Rx1326', 'Rx1327']",4,"[1, 1, 1, 1]"
1210,1210,20090719222647,Rx1331Rx1331Rx1331Rx1331Rx1331Rx1331Rx1331Rx1331Rx1331Rx1331Rx1331---------------Sx1003Sx1003Sx1003Sx1003Sx1003Sx1003Sx1003-----------Lx0256Lx0256Lx0256Lx0256Lx0256------------Rx1332----,6:17:00,37,0 days 06:17:00,377,"['Rx1331', 'Sx1003', 'Lx0256', 'Rx1332']","['Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Rx1331', 'Sx1003', 'Sx1003', 'Sx1003', 'Sx1003', 'Sx1003', 'Sx1003', 'Sx1003', 'Lx0256', 'Lx0256', 'Lx0256', 'Lx0256', 'Lx0256', 'Rx1332']",318.83870967741933,179.4473175752322,58.16129032258067,"['Rx1331', 'Sx1003', 'Lx0256', 'Rx1332']",4,"[11, 7, 5, 1]"
1211,1211,20090720231809,Rx1333Rx1333--Tx0108Tx0108-------Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131Sx1131-Sx1120Sx1120Sx1120Sx1120Sx1120Sx1120-----Sx1132Sx1132---Rx0052--Rx1334Rx1334---Rx1335Rx1335Rx1335Rx1335Rx1335Rx1335Rx1335Rx1335---Rx1324Rx1324Rx1324Rx1324--Rx1336-Rx1336Rx1336---Sx1133Sx1133Sx1133Sx1133Sx1133Sx1133Sx1133Sx1133---Rx0583Rx0583Rx0583-----Sx1134Sx1134Sx1134Sx1134Sx1134Sx1135--Rx1337-----------Sx1136--------------------,8:01:00,37,0 days 08:01:00,481,"['Rx1333', 'Tx0108', 'Sx1131', 'Sx1120', 'Sx1132', 'Rx0052', 'Rx1334', 'Rx1335', 'Rx1324', 'Rx1336', 'Sx1133', 'Rx0583', 'Sx1134', 'Sx1135', 'Rx1337', 'Sx1136']","['Rx1333', 'Rx1333', 'Tx0108', 'Tx0108', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1131', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1120', 'Sx1132', 'Sx1132', 'Rx0052', 'Rx1334', 'Rx1334', 'Rx1335', 'Rx1335', 'Rx1335', 'Rx1335', 'Rx1335', 'Rx1335', 'Rx1335', 'Rx1335', 'Rx1324', 'Rx1324', 'Rx1324', 'Rx1324', 'Rx1336', 'Rx1336', 'Rx1336', 'Sx1133', 'Sx1133', 'Sx1133', 'Sx1133', 'Sx1133', 'Sx1133', 'Sx1133', 'Sx1133', 'Rx0583', 'Rx0583', 'Rx0583', 'Sx1134', 'Sx1134', 'Sx1134', 'Sx1134', 'Sx1134', 'Sx1135', 'Rx1337', 'Sx1136']",318.83870967741933,179.4473175752322,162.16129032258067,"['Rx1333', 'Tx0108', 'Sx1131', 'Sx1120', 'Sx1132', 'Rx0052', 'Rx1334', 'Rx1335', 'Rx1324', 'Rx1336', 'Sx1133', 'Rx0583', 'Sx1134', 'Sx1135', 'Rx1337', 'Sx1136']",16,"[2, 2, 12, 6, 2, 1, 2, 8, 4, 3, 8, 3, 5, 1, 1, 1]"
1212,1212,20090722000259,Tx0108-Sx1137Sx1137--Rx1338----Rx1339Rx1339Rx1339----Rx1340--Rx1341Rx1341Rx1341---Rx1342--------,2:23:00,37,0 days 02:23:00,143,"['Tx0108', 'Sx1137', 'Rx1338', 'Rx1339', 'Rx1340', 'Rx1341', 'Rx1342']","['Tx0108', 'Sx1137', 'Sx1137', 'Rx1338', 'Rx1339', 'Rx1339', 'Rx1339', 'Rx1340', 'Rx1341', 'Rx1341', 'Rx1341', 'Rx1342']",318.83870967741933,179.4473175752322,-175.83870967741933,"['Tx0108', 'Sx1137', 'Rx1338', 'Rx1339', 'Rx1340', 'Rx1341', 'Rx1342']",7,"[1, 2, 1, 3, 1, 3, 1]"
1213,1213,20090725001754,-Rx1343---Sx1138Sx1138Sx1138Sx1139---Rx1344Rx1344---Rx1114---Sx1140Sx1140----Sx1129Sx1129Sx1129Sx1129Sx1129Sx1129Sx1129Sx1129Sx1129------Sx1141Sx1141--Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327Rx1327--------Sm0031Sm0031Sm0031-Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142Sx1142-----Sx1143-----Sx1144Sx1144Sx1144---Rx1345---Nc0012-Lx0257--Rx1346Rx1346Rx1346-Sx1145Sx1145Sx1145---Sx1146-Tx0109Tx0109Tx0109Tx0109---Sx0591Sx0591Sx0591Sx0591-Nc0013Nc0013Nc0013Nc0013---Rx1347Rx1347----Sx1120--Rx0052Rx0052Rx0052Rx0052---Rx1348--Rx1334---Rx1324--Lx0258-----------Rx1329-----,12:43:00,37,0 days 12:43:00,763,"['Rx1343', 'Sx1138', 'Sx1139', 'Rx1344', 'Rx1114', 'Sx1140', 'Sx1129', 'Sx1141', 'Rx1327', 'Sm0031', 'Sx1142', 'Sx1143', 'Sx1144', 'Rx1345', 'Nc0012', 'Lx0257', 'Rx1346', 'Sx1145', 'Sx1146', 'Tx0109', 'Sx0591', 'Nc0013', 'Rx1347', 'Sx1120', 'Rx0052', 'Rx1348', 'Rx1334', 'Rx1324', 'Lx0258', 'Rx1329']","['Rx1343', 'Sx1138', 'Sx1138', 'Sx1138', 'Sx1139', 'Rx1344', 'Rx1344', 'Rx1114', 'Sx1140', 'Sx1140', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1129', 'Sx1141', 'Sx1141', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Rx1327', 'Sm0031', 'Sm0031', 'Sm0031', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1142', 'Sx1143', 'Sx1144', 'Sx1144', 'Sx1144', 'Rx1345', 'Nc0012', 'Lx0257', 'Rx1346', 'Rx1346', 'Rx1346', 'Sx1145', 'Sx1145', 'Sx1145', 'Sx1146', 'Tx0109', 'Tx0109', 'Tx0109', 'Tx0109', 'Sx0591', 'Sx0591', 'Sx0591', 'Sx0591', 'Nc0013', 'Nc0013', 'Nc0013', 'Nc0013', 'Rx1347', 'Rx1347', 'Sx1120', 'Rx0052', 'Rx0052', 'Rx0052', 'Rx0052', 'Rx1348', 'Rx1334', 'Rx1324', 'Lx0258', 'Rx1329']",318.83870967741933,179.4473175752322,444.1612903225807,"['Rx1343', 'Sx1138', 'Sx1139', 'Rx1344', 'Rx1114', 'Sx1140', 'Sx1129', 'Sx1141', 'Rx1327', 'Sm0031', 'Sx1142', 'Sx1143', 'Sx1144', 'Rx1345', 'Nc0012', 'Lx0257', 'Rx1346', 'Sx1145', 'Sx1146', 'Tx0109', 'Sx0591', 'Nc0013', 'Rx1347', 'Sx1120', 'Rx0052', 'Rx1348', 'Rx1334', 'Rx1324', 'Lx0258', 'Rx1329']",30,"[1, 3, 1, 2, 1, 2, 9, 2, 40, 3, 18, 1, 3, 1, 1, 1, 3, 3, 1, 4, 4, 4, 2, 1, 4, 1, 1, 1, 1, 1]"
1214,1214,20090206121102,Lx0121Lx0121Lx0121Lx0121--------Rx0198Rx0198-Hc0006--Rx0029Rx0029Rx0029Rx0029Rx0029-----Rx0085Rx0085---,2:21:00,38,0 days 02:21:00,141,"['Lx0121', 'Rx0198', 'Hc0006', 'Rx0029', 'Rx0085']","['Lx0121', 'Lx0121', 'Lx0121', 'Lx0121', 'Rx0198', 'Rx0198', 'Hc0006', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0085', 'Rx0085']",397.1363636363636,196.0567332619379,-256.1363636363636,"['Lx0121', 'Rx0198', 'Hc0006', 'Rx0029', 'Rx0085']",5,"[4, 2, 1, 5, 2]"
1215,1215,20090207105156,-Rx1349------Ux0153Ux0153Ux0153Ux0153Rx1350Rx1350-Sx1147----Sx0530Sx0530Sx0530Sx0530Sx0530Sx0530Sx0530-Sx1148--Sx1149Sx1149Sx1149Sx1149Sx1149Sx1149Sx1149-Sx1150---------Ta0063Ta0063Ta0063Ta0063Ta0063Ta0063Ta0063-------------Rx0818Rx0818Rx0818Rx0818Rx0818Rx0818--------------,6:15:00,38,0 days 06:15:00,375,"['Rx1349', 'Ux0153', 'Rx1350', 'Sx1147', 'Sx0530', 'Sx1148', 'Sx1149', 'Sx1150', 'Ta0063', 'Rx0818']","['Rx1349', 'Ux0153', 'Ux0153', 'Ux0153', 'Ux0153', 'Rx1350', 'Rx1350', 'Sx1147', 'Sx0530', 'Sx0530', 'Sx0530', 'Sx0530', 'Sx0530', 'Sx0530', 'Sx0530', 'Sx1148', 'Sx1149', 'Sx1149', 'Sx1149', 'Sx1149', 'Sx1149', 'Sx1149', 'Sx1149', 'Sx1150', 'Ta0063', 'Ta0063', 'Ta0063', 'Ta0063', 'Ta0063', 'Ta0063', 'Ta0063', 'Rx0818', 'Rx0818', 'Rx0818', 'Rx0818', 'Rx0818', 'Rx0818']",397.1363636363636,196.0567332619379,-22.136363636363622,"['Rx1349', 'Ux0153', 'Rx1350', 'Sx1147', 'Sx0530', 'Sx1148', 'Sx1149', 'Sx1150', 'Ta0063', 'Rx0818']",10,"[1, 4, 2, 1, 7, 1, 7, 1, 7, 6]"
1216,1216,20090208062858,--Hc0006Hc0006Hc0006Hc0006Hc0006-Rx0377Rx0377------Tx0110-Rx1351-----Sx1151Sx1151Sx1151Sx1151Sx1151Sx1151----Lx0073Lx0073Lx0073Lx0073------Rx1352Rx1352---Rx0330Rx0330Rx0330Rx0330Rx0330Rx0330Rx0330Rx0330--Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353Rx1353---Rx0080Rx0080---Rx1354--Rx0420Rx0420Rx0420Rx0420Rx0420Rx0420Rx0420Rx0420Rx0420Rx0420Rx0420-----Rx0198--Sx1152Sx1152-Sx1153-Lx0069-Hc0006--Rx0377Rx0377---Rx0952Rx0952-----,8:06:00,38,0 days 08:06:00,486,"['Hc0006', 'Rx0377', 'Tx0110', 'Rx1351', 'Sx1151', 'Lx0073', 'Rx1352', 'Rx0330', 'Rx1353', 'Rx0080', 'Rx1354', 'Rx0420', 'Rx0198', 'Sx1152', 'Sx1153', 'Lx0069', 'Rx0952']","['Hc0006', 'Hc0006', 'Hc0006', 'Hc0006', 'Hc0006', 'Rx0377', 'Rx0377', 'Tx0110', 'Rx1351', 'Sx1151', 'Sx1151', 'Sx1151', 'Sx1151', 'Sx1151', 'Sx1151', 'Lx0073', 'Lx0073', 'Lx0073', 'Lx0073', 'Rx1352', 'Rx1352', 'Rx0330', 'Rx0330', 'Rx0330', 'Rx0330', 'Rx0330', 'Rx0330', 'Rx0330', 'Rx0330', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx1353', 'Rx0080', 'Rx0080', 'Rx1354', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0420', 'Rx0198', 'Sx1152', 'Sx1152', 'Sx1153', 'Lx0069', 'Hc0006', 'Rx0377', 'Rx0377', 'Rx0952', 'Rx0952']",397.1363636363636,196.0567332619379,88.86363636363637,"['Hc0006', 'Rx0377', 'Tx0110', 'Rx1351', 'Sx1151', 'Lx0073', 'Rx1352', 'Rx0330', 'Rx1353', 'Rx0080', 'Rx1354', 'Rx0420', 'Rx0198', 'Sx1152', 'Sx1153', 'Lx0069', 'Hc0006', 'Rx0377', 'Rx0952']",19,"[5, 2, 1, 1, 6, 4, 2, 8, 13, 2, 1, 11, 1, 2, 1, 1, 1, 2, 2]"
1217,1217,20090209011449,-------------------------------------Sx1154-------Lx0259Lx0259Lx0259-Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064--------------Rx1355Rx1355--Lx0259Lx0259-----------,10:23:00,38,0 days 10:23:00,623,"['Sx1154', 'Lx0259', 'Ta0064', 'Rx1355']","['Sx1154', 'Lx0259', 'Lx0259', 'Lx0259', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Rx1355', 'Rx1355', 'Lx0259', 'Lx0259']",397.1363636363636,196.0567332619379,225.8636363636364,"['Sx1154', 'Lx0259', 'Ta0064', 'Rx1355', 'Lx0259']",5,"[1, 3, 31, 2, 2]"
1218,1218,20090210034008,----Rx1236--Ta0064Ta0064Ta0064-Lx0260Lx0260Lx0260Lx0260Lx0260Lx0260Lx0260Ta0064--Ta0064Ta0064--Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064------Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064---------------,4:12:00,38,0 days 04:12:00,252,"['Rx1236', 'Ta0064', 'Lx0260']","['Rx1236', 'Ta0064', 'Ta0064', 'Ta0064', 'Lx0260', 'Lx0260', 'Lx0260', 'Lx0260', 'Lx0260', 'Lx0260', 'Lx0260', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064']",397.1363636363636,196.0567332619379,-145.13636363636363,"['Rx1236', 'Ta0064', 'Lx0260', 'Ta0064']",4,"[1, 3, 7, 31]"
1219,1219,20090212015700,Sx1155Sx1155Sx1155Sx1155Sx1155Sx1155Sx1155Sx1155------Rx1214-Rx1355Rx1355Rx1355Rx1355Rx1355Rx1355--Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064------,3:46:00,38,0 days 03:46:00,226,"['Sx1155', 'Rx1214', 'Rx1355', 'Ta0064']","['Sx1155', 'Sx1155', 'Sx1155', 'Sx1155', 'Sx1155', 'Sx1155', 'Sx1155', 'Sx1155', 'Rx1214', 'Rx1355', 'Rx1355', 'Rx1355', 'Rx1355', 'Rx1355', 'Rx1355', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064']",397.1363636363636,196.0567332619379,-171.13636363636363,"['Sx1155', 'Rx1214', 'Rx1355', 'Ta0064']",4,"[8, 1, 6, 29]"
1220,1220,20090213040342,Hc0024Hc0024--------Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064Ta0064----Rx1356-Rx1357--,3:13:00,38,0 days 03:13:00,193,"['Hc0024', 'Ta0064', 'Rx1356', 'Rx1357']","['Hc0024', 'Hc0024', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Ta0064', 'Rx1356', 'Rx1357']",397.1363636363636,196.0567332619379,-204.13636363636363,"['Hc0024', 'Ta0064', 'Rx1356', 'Rx1357']",4,"[2, 23, 1, 1]"
1221,1221,20090213222152,------Kx0028Kx0028Kx0028------Ux0138Ux0138Ux0138Ux0138Ux0138Ux0138----Sx0305Sx0305Sx0305Sx0305Sx0305Sx0305---Lx0176-Rx1358Rx1358Rx1358Rx1358Rx1358Rx1358Rx1358Rx0387Rx0387Rx0387Rx0387Rx0387Rx0387Rx0387Rx0387----Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359Rx1359-----Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156Sx1156--------,6:35:00,38,0 days 06:35:00,395,"['Kx0028', 'Ux0138', 'Sx0305', 'Lx0176', 'Rx1358', 'Rx0387', 'Rx1359', 'Sx1156']","['Kx0028', 'Kx0028', 'Kx0028', 'Ux0138', 'Ux0138', 'Ux0138', 'Ux0138', 'Ux0138', 'Ux0138', 'Sx0305', 'Sx0305', 'Sx0305', 'Sx0305', 'Sx0305', 'Sx0305', 'Lx0176', 'Rx1358', 'Rx1358', 'Rx1358', 'Rx1358', 'Rx1358', 'Rx1358', 'Rx1358', 'Rx0387', 'Rx0387', 'Rx0387', 'Rx0387', 'Rx0387', 'Rx0387', 'Rx0387', 'Rx0387', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Rx1359', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156', 'Sx1156']",397.1363636363636,196.0567332619379,-2.136363636363626,"['Kx0028', 'Ux0138', 'Sx0305', 'Lx0176', 'Rx1358', 'Rx0387', 'Rx1359', 'Sx1156']",8,"[3, 6, 6, 1, 7, 8, 15, 26]"
1222,1222,20090214111003,Rx0657Rx0657Rx0657Rx0657Rx0657Rx0657Rx0657Rx0657Rx0657Rx0657---Sx1157--Rx1360Rx1360---Rx1360Rx1360Rx1360Rx1360Rx1360Rx1360Rx1360Rx1360Rx1360Rx1360--------Sx0305--,2:27:00,38,0 days 02:27:00,147,"['Rx0657', 'Sx1157', 'Rx1360', 'Sx0305']","['Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Rx0657', 'Sx1157', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Rx1360', 'Sx0305']",397.1363636363636,196.0567332619379,-250.13636363636363,"['Rx0657', 'Sx1157', 'Rx1360', 'Sx0305']",4,"[10, 1, 12, 1]"
